timestamp,open,high,low,close,volume
1741420800000,273.52,274.61,267.26,269.13,2015.885
1741435200000,269.09,274.41,267.75,270.04,609.83
1741449600000,270.1,282.67,265.37,282.06,753.158
1741464000000,282.11,284.09,274.2,276.12,763.893
1741478400000,276.11,277.93,269.34,269.8,881.461
1741492800000,269.79,274.39,265.82,271.52,747.89
1741507200000,271.34,276.37,263.49,266.23,2214.64
1741521600000,265.6,267.85,254.84,255.71,2219.281
1741536000000,255.6,258.37,239.6,247.59,5919.189
1741550400000,247.36,252.38,238.51,243.4,2016.14
1741564800000,244.34,257.25,241.78,252.25,1942.279
1741579200000,252.33,256.74,248.6,250.32,1154.888
1741593600000,250.48,255.13,242.15,249.9,2066.915
1741608000000,249.85,252.26,229.0,232.48,6561.546
1741622400000,232.51,233.72,212.81,226.18,25459.357
1741636800000,225.96,230.41,222.9,225.01,10568.357
1741651200000,225.62,231.06,211.8,228.11,13489.507
1741665600000,228.18,235.8,227.91,232.32,2858.19
1741680000000,232.07,249.6,231.75,242.44,3074.91
1741694400000,242.48,257.1,234.93,254.41,17782.493
1741708800000,254.45,271.36,249.05,266.44,16109.529
1741723200000,266.42,270.87,258.37,260.1,6303.819
1741737600000,260.5,268.55,257.39,258.0,4561.617
1741752000000,258.06,270.09,254.37,269.27,3092.191
1741766400000,268.98,271.56,256.35,263.81,4613.401
1741780800000,264.04,274.64,247.07,250.29,5415.116
1741795200000,249.8,260.1,249.61,258.55,10803.82
1741809600000,257.78,264.06,255.98,259.33,963.992
1741824000000,259.81,261.58,253.61,258.01,879.646
1741838400000,257.77,259.28,247.2,251.52,3075.473
1741852800000,251.5,257.35,248.46,254.79,2019.097
1741867200000,255.0,257.69,243.93,245.78,2987.298
1741881600000,245.61,246.52,236.67,238.68,3655.109
1741896000000,238.68,240.68,235.03,238.13,2952.48
1741910400000,237.99,243.53,237.39,240.1,1017.203
1741924800000,240.26,245.36,239.82,243.81,1570.244
1741939200000,243.79,247.71,242.67,244.85,2588.327
1741953600000,244.68,256.13,240.94,251.56,6187.98
1741968000000,251.63,257.94,248.44,254.83,2567.457
1741982400000,254.84,261.83,250.24,255.93,815.894
1741996800000,256.26,261.73,255.37,261.16,515.651
1742011200000,261.94,262.9,254.41,254.67,658.221
1742025600000,255.03,265.48,253.05,265.11,1099.149
1742040000000,264.53,267.01,257.61,259.96,2196.534
1742054400000,260.15,261.56,256.14,259.4,1203.335
1742068800000,259.36,263.1,257.75,258.27,709.812
1742083200000,258.15,259.83,251.09,255.88,1099.269
1742097600000,255.85,258.56,254.66,258.22,436.965
1742112000000,258.26,263.23,246.21,247.01,2435.216
1742126400000,247.33,249.21,242.4,245.84,2365.55
1742140800000,245.74,252.51,241.17,242.82,1784.886
1742155200000,242.86,245.08,239.07,240.76,1674.458
1742169600000,240.66,248.51,240.52,247.26,1832.842
1742184000000,247.33,249.91,244.51,248.38,763.756
1742198400000,248.47,251.08,246.33,249.79,860.968
1742212800000,249.77,251.95,245.27,248.83,1106.942
1742227200000,248.93,260.16,247.86,257.84,2975.707
1742241600000,258.11,258.35,254.11,254.95,1480.79
1742256000000,255.08,255.49,245.06,245.84,2602.29
1742270400000,245.24,248.51,243.12,247.47,2170.032
1742284800000,247.55,250.74,242.71,244.77,1526.447
1742299200000,244.08,245.67,239.4,240.66,2565.111
1742313600000,240.59,242.64,236.55,240.37,3169.193
1742328000000,241.25,247.71,239.02,246.94,1857.428
1742342400000,247.07,252.44,246.25,251.45,2483.792
1742356800000,251.52,251.81,247.36,247.74,800.507
1742371200000,247.78,257.69,247.68,257.16,3945.57
1742385600000,257.21,259.54,251.28,258.53,3109.561
1742400000000,258.42,263.2,249.59,260.12,5233.154
1742414400000,260.26,263.39,257.99,262.18,2513.215
1742428800000,262.36,263.64,253.76,256.96,3157.162
1742443200000,256.77,263.31,256.29,260.98,1933.773
1742457600000,261.04,264.41,255.5,259.33,2569.032
1742472000000,259.45,267.4,257.49,257.72,1812.79
1742486400000,257.39,259.45,252.08,252.95,1578.729
1742500800000,252.76,254.43,247.87,251.16,2227.925
1742515200000,251.39,254.85,250.6,252.65,1338.226
1742529600000,252.76,256.42,251.56,253.05,3092.563
1742544000000,253.1,254.8,243.92,245.26,2103.227
1742558400000,245.33,247.47,242.57,243.15,3552.581
1742572800000,243.18,248.75,242.21,248.63,1817.414
1742587200000,248.72,253.96,246.4,247.34,3584.092
1742601600000,247.36,252.25,246.9,249.79,988.688
1742616000000,249.77,252.3,248.2,249.33,1526.847
1742630400000,249.63,254.12,249.01,250.65,1216.482
1742644800000,250.62,252.29,247.9,250.73,2756.236
1742659200000,250.49,253.01,249.2,252.65,2838.482
1742673600000,252.87,253.76,246.51,247.93,1275.05
1742688000000,247.64,254.6,246.51,254.6,700.672
1742702400000,254.82,257.82,251.06,256.79,1649.944
1742716800000,256.91,257.9,252.16,252.91,1617.78
1742731200000,253.23,253.56,249.0,251.0,1631.825
1742745600000,251.03,254.37,249.02,253.35,793.18
1742760000000,253.41,257.0,251.1,256.87,2816.669
1742774400000,256.93,261.01,253.39,259.89,2264.091
1742788800000,260.72,268.33,260.72,266.42,1840.38
1742803200000,266.45,274.53,266.37,269.9,8205.755
1742817600000,269.92,275.3,265.94,270.44,10210.764
1742832000000,270.38,272.96,266.85,270.81,8004.328
1742846400000,270.65,272.24,266.35,269.5,2539.893
1742860800000,269.39,270.9,262.69,264.11,2559.977
1742875200000,264.05,267.54,262.65,265.66,1897.591
1742889600000,265.88,281.0,265.36,272.83,15850.665
1742904000000,272.86,274.35,269.0,271.86,2528.026
1742918400000,271.68,272.26,266.89,269.36,3216.178
1742932800000,269.25,271.46,265.82,270.07,1096.657
1742947200000,269.99,271.29,265.23,266.51,1845.786
1742961600000,266.95,279.79,266.43,278.53,2507.359
1742976000000,279.12,279.88,275.23,277.04,1053.885
1742990400000,277.07,277.83,263.36,264.78,3703.224
1743004800000,264.81,266.89,255.54,261.12,3491.526
1743019200000,261.42,264.13,258.62,260.72,1693.729
1743033600000,260.86,265.58,260.31,265.58,1393.451
1743048000000,265.71,266.55,263.06,264.08,3661.277
1743062400000,264.04,268.55,263.04,265.07,921.594
1743076800000,265.04,280.1,262.67,271.61,18133.647
1743091200000,271.66,275.34,268.37,269.35,2306.498
1743105600000,269.41,272.83,268.49,269.21,812.68
1743120000000,269.18,270.73,263.7,264.41,689.699
1743134400000,264.39,264.64,251.64,252.12,4708.471
1743148800000,252.19,256.46,252.19,255.86,2868.546
1743163200000,255.83,257.04,248.46,250.75,14697.617
1743177600000,250.73,251.45,238.67,239.85,5757.685
1743192000000,239.58,246.65,238.65,244.33,1405.881
1743206400000,244.41,245.09,238.99,242.31,1247.596
1743220800000,242.26,243.08,233.71,234.93,1353.612
1743235200000,235.02,237.46,220.1,223.3,13843.051
1743249600000,223.32,230.71,222.82,225.37,2873.563
1743264000000,225.64,230.56,221.57,230.4,1262.061
1743278400000,230.58,233.63,228.81,231.1,1111.315
1743292800000,231.08,237.0,227.46,231.56,1487.944
1743307200000,231.83,233.69,229.52,229.99,1953.393
1743321600000,229.93,232.49,226.78,228.12,1007.43
1743336000000,227.98,229.05,223.44,226.46,1778.467
1743350400000,226.46,230.59,223.01,228.45,1961.573
1743364800000,228.6,229.1,222.38,226.72,2124.439
1743379200000,226.77,227.86,220.9,220.91,2142.309
1743393600000,221.28,225.45,216.7,217.97,1207.14
1743408000000,218.19,221.07,212.75,216.78,1771.832
1743422400000,216.97,226.05,214.7,222.48,4429.175
1743436800000,222.49,225.22,220.44,222.02,1599.4
1743451200000,222.08,225.58,221.34,223.82,12472.494
1743465600000,223.78,228.49,223.03,225.92,1568.684
1743480000000,226.28,229.79,225.26,226.83,3515.979
1743494400000,226.92,233.17,224.47,227.0,3219.12
1743508800000,226.9,235.0,224.2,233.23,2568.614
1743523200000,233.35,234.9,226.38,229.1,3969.97
1743537600000,229.07,233.14,227.55,232.26,8099.382
1743552000000,232.22,233.44,224.48,225.37,3206.154
1743566400000,225.33,227.34,221.2,225.64,2055.428
1743580800000,225.43,231.24,224.91,225.99,2489.757
1743595200000,226.22,233.72,222.62,230.58,8184.144
1743609600000,230.8,233.09,226.44,232.06,5927.696
1743624000000,231.35,237.31,208.49,211.71,20455.586
1743638400000,211.72,219.21,210.13,216.69,4342.328
1743652800000,216.73,218.72,209.63,211.79,2460.024
1743667200000,211.61,213.96,202.85,204.66,4433.86
1743681600000,204.71,206.66,198.42,206.15,3809.058
1743696000000,206.03,209.78,204.73,206.66,3005.523
1743710400000,207.06,215.76,206.49,215.45,3763.907
1743724800000,215.89,218.34,213.5,215.31,2877.216
1743739200000,215.24,218.61,213.4,218.51,2481.525
1743753600000,218.64,220.0,203.65,208.17,3488.115
1743768000000,208.11,218.07,205.94,215.33,5447.815
1743782400000,215.29,222.52,213.68,219.83,4303.301
1743796800000,220.39,222.77,218.46,221.04,2783.705
1743811200000,221.02,221.42,217.34,218.18,3004.368
1743825600000,218.14,218.7,215.33,217.32,1024.639
1743840000000,217.2,219.61,216.66,217.8,622.133
1743854400000,217.79,218.58,212.88,214.16,1222.878
1743868800000,214.1,219.13,214.05,217.75,604.309
1743883200000,217.7,220.81,216.71,219.96,702.718
1743897600000,219.79,219.95,216.61,217.66,728.147
1743912000000,217.53,219.5,214.82,215.19,560.778
1743926400000,215.18,216.51,212.13,214.03,736.229
1743940800000,214.09,214.27,205.87,208.44,3099.405
1743955200000,208.26,208.4,184.19,188.72,17941.182
1743969600000,188.5,189.97,177.58,183.82,18970.171
1743984000000,183.65,192.81,181.52,183.62,7629.25
1743998400000,184.09,187.21,167.68,175.36,8005.064
1744012800000,175.45,189.49,174.19,181.98,4238.933
1744027200000,182.2,208.16,181.74,194.33,16379.919
1744041600000,193.81,196.77,189.17,194.77,5938.128
1744056000000,194.98,207.96,194.98,204.22,6284.165
1744070400000,204.5,217.42,203.98,213.93,9038.156
1744084800000,214.31,216.4,207.38,208.83,2919.433
1744099200000,209.08,215.01,204.29,214.06,2718.195
1744113600000,213.1,213.1,204.15,206.44,5319.728
1744128000000,206.4,206.4,193.09,197.63,4232.624
1744142400000,197.28,198.94,194.1,195.22,1742.308
1744156800000,195.15,201.41,190.37,193.93,1301.18
1744171200000,194.01,204.55,193.89,203.05,1976.991
1744185600000,203.13,203.63,193.33,194.01,1609.805
