timestamp,open,high,low,close,volume
1769421600000,2.3447,2.4901,2.3317,2.4866,1206746.1
1769425200000,2.4837,2.513,2.4232,2.4568,1548659.4
1769428800000,2.4553,2.4572,2.2889,2.3862,905812.6
1769432400000,2.3855,2.4187,2.3203,2.3477,465549.4
1769436000000,2.3457,2.4283,2.3331,2.4253,426295.1
1769439600000,2.4194,2.4648,2.3624,2.3746,492258.8
1769443200000,2.3729,2.3784,2.2326,2.2641,767607.0
1769446800000,2.2587,2.3414,2.2577,2.3263,659925.8
1769450400000,2.3241,2.334,2.2851,2.3044,320917.3
1769454000000,2.3002,2.3408,2.2818,2.3356,322876.3
1769457600000,2.3337,2.3688,2.3048,2.3306,266303.0
1769461200000,2.3287,2.41,2.3287,2.3957,302468.4
1769464800000,2.3957,2.4171,2.3572,2.3913,157034.4
1769468400000,2.3824,2.4508,2.3445,2.4421,221388.5
1769472000000,2.443,2.6986,2.4087,2.6885,1234355.8
1769475600000,2.689,2.689,2.5764,2.6124,714873.8
1769479200000,2.6127,2.6714,2.5925,2.6252,297802.3
1769482800000,2.6251,2.6547,2.5315,2.5787,624535.1
1769486400000,2.5779,2.6274,2.5341,2.576,491952.0
1769490000000,2.5733,2.6079,2.5485,2.5586,88609.5
1769493600000,2.5577,2.6572,2.5222,2.6256,269882.7
1769497200000,2.6234,2.6486,2.5547,2.5817,250832.8
1769500800000,2.5773,2.6052,2.5144,2.5658,579276.9
1769504400000,2.5644,2.5657,2.4675,2.5413,396720.1
1769508000000,2.5385,2.6289,2.5072,2.5678,480388.5
1769511600000,2.5666,2.5765,2.5271,2.5664,294701.4
1769515200000,2.5663,2.5663,2.4871,2.5095,197909.3
1769518800000,2.5089,2.5089,2.3809,2.4616,438902.0
1769522400000,2.4623,2.4908,2.4351,2.4599,163332.0
1769526000000,2.4592,2.4713,2.4087,2.4631,319995.5
1769529600000,2.4536,2.4562,2.3882,2.3912,224019.1
1769533200000,2.3906,2.3992,2.3236,2.3409,181442.4
1769536800000,2.3373,2.4496,2.3368,2.4406,228676.4
1769540400000,2.4397,2.4922,2.4068,2.4739,212289.9
1769544000000,2.4733,2.5124,2.4422,2.4763,285330.7
1769547600000,2.4726,2.5845,2.4724,2.5707,570736.8
1769551200000,2.571,2.6194,2.5369,2.5792,257936.0
1769554800000,2.5732,2.6086,2.5565,2.5954,289254.4
1769558400000,2.5959,2.6487,2.4537,2.4771,384111.5
1769562000000,2.4765,2.4911,2.4006,2.4741,940132.4
1769565600000,2.4697,2.5136,2.4543,2.4849,202774.6
1769569200000,2.4731,2.4956,2.4363,2.4456,314585.6
1769572800000,2.4452,2.4513,2.4082,2.4147,102525.9
1769576400000,2.4143,2.4475,2.3932,2.4432,183241.6
1769580000000,2.443,2.443,2.409,2.4345,162176.5
