timestamp,open,high,low,close,volume
1741392000000,0.19803,0.20075,0.19534,0.19738,7748341.0
1741406400000,0.19734,0.1994,0.19595,0.1963,2572144.0
1741420800000,0.19628,0.19695,0.19297,0.19405,11977825.0
1741435200000,0.19421,0.19649,0.19333,0.19455,2467891.0
1741449600000,0.19454,0.19535,0.19108,0.19481,14223261.0
1741464000000,0.19482,0.19525,0.19142,0.19213,4351335.0
1741478400000,0.19214,0.19404,0.1893,0.1908,2797683.0
1741492800000,0.19062,0.19178,0.18871,0.19125,2730796.0
1741507200000,0.19126,0.19131,0.18371,0.18519,4410905.0
1741521600000,0.18511,0.18512,0.17612,0.1773,14581871.0
1741536000000,0.17723,0.17783,0.16528,0.17137,56616891.0
1741550400000,0.17127,0.17255,0.16543,0.16788,28814262.0
1741564800000,0.16794,0.17403,0.16451,0.1717,16425589.0
1741579200000,0.17171,0.17487,0.17162,0.17376,25506501.0
1741593600000,0.17364,0.18076,0.17053,0.1772,32807861.0
1741608000000,0.17732,0.17826,0.16395,0.16708,89617782.0
1741622400000,0.16707,0.16769,0.15045,0.15743,92464850.0
1741636800000,0.15735,0.15844,0.15351,0.15389,12323095.0
1741651200000,0.154,0.15664,0.14284,0.1543,99118111.0
1741665600000,0.15428,0.16007,0.15403,0.15871,31409586.0
1741680000000,0.15857,0.16256,0.15834,0.16152,20032200.0
1741694400000,0.16161,0.16261,0.15268,0.16113,130345120.0
1741708800000,0.16109,0.16849,0.15857,0.16831,211250136.0
1741723200000,0.16837,0.16855,0.16393,0.16446,25636985.0
1741737600000,0.16449,0.16826,0.16095,0.16102,81080500.0
1741752000000,0.16115,0.16595,0.15956,0.16545,92212102.0
1741766400000,0.16538,0.16937,0.1649,0.16863,11205653.0
1741780800000,0.16856,0.17388,0.16133,0.16509,105173986.0
1741795200000,0.16512,0.16972,0.16482,0.16917,56242259.0
1741809600000,0.16916,0.17259,0.16863,0.17231,35318475.0
1741824000000,0.17234,0.1729,0.16996,0.17044,19781121.0
1741838400000,0.1704,0.17127,0.16642,0.1697,10231501.0
1741852800000,0.16969,0.17257,0.1682,0.17054,5788284.0
1741867200000,0.1706,0.17251,0.16543,0.16595,34038194.0
1741881600000,0.16596,0.16645,0.16219,0.16268,236787239.0
1741896000000,0.16269,0.16653,0.16159,0.16505,103821730.0
1741910400000,0.16513,0.16912,0.16461,0.16874,4697675.0
1741924800000,0.16871,0.16944,0.16777,0.16841,5206621.0
1741939200000,0.16845,0.17031,0.16812,0.16978,10205455.0
1741953600000,0.16969,0.17606,0.16873,0.17331,23111323.0
1741968000000,0.17332,0.17402,0.17024,0.17084,10244117.0
1741982400000,0.17083,0.17351,0.16918,0.17184,4775632.0
1741996800000,0.17191,0.17379,0.17113,0.17362,7842457.0
1742011200000,0.17378,0.17505,0.17146,0.17202,9371073.0
1742025600000,0.17208,0.17441,0.17124,0.17417,11926894.0
1742040000000,0.17413,0.17752,0.17387,0.17673,12618574.0
1742054400000,0.17673,0.17766,0.17438,0.17526,13938543.0
1742068800000,0.17527,0.17727,0.17523,0.17589,7535092.0
1742083200000,0.17587,0.1767,0.17284,0.17465,4832866.0
1742097600000,0.17459,0.17644,0.17431,0.17539,6915498.0
1742112000000,0.17544,0.17562,0.1668,0.16749,10085758.0
1742126400000,0.16749,0.16916,0.16562,0.16809,9489946.0
1742140800000,0.16809,0.17223,0.16745,0.16811,22859230.0
1742155200000,0.16811,0.16967,0.16658,0.16812,9939251.0
1742169600000,0.16815,0.17299,0.16805,0.17277,4804835.0
1742184000000,0.17281,0.1735,0.16997,0.17259,9278807.0
1742198400000,0.17261,0.17482,0.17177,0.17283,6136569.0
1742212800000,0.17285,0.17415,0.16973,0.17207,25299867.0
1742227200000,0.1722,0.17615,0.17119,0.17497,11094455.0
1742241600000,0.17492,0.17499,0.17287,0.17325,9321375.0
1742256000000,0.17334,0.17338,0.16679,0.16766,23927708.0
1742270400000,0.16758,0.16885,0.16529,0.16776,8729742.0
1742284800000,0.1677,0.1696,0.16595,0.16624,8899795.0
1742299200000,0.16622,0.16704,0.16271,0.16361,25630334.0
1742313600000,0.16361,0.16629,0.16291,0.1662,5278799.0
1742328000000,0.16623,0.1685,0.16522,0.16795,3076864.0
1742342400000,0.16793,0.16936,0.16673,0.16871,5387252.0
1742356800000,0.1687,0.1688,0.1671,0.16712,2699385.0
1742371200000,0.16713,0.17162,0.16713,0.17094,6098543.0
1742385600000,0.17108,0.17386,0.16888,0.17331,15600498.0
1742400000000,0.17335,0.1759,0.16845,0.17396,31506176.0
1742414400000,0.17409,0.17866,0.17343,0.17791,8607591.0
1742428800000,0.17805,0.17904,0.17548,0.17564,6602820.0
1742443200000,0.17563,0.17567,0.17356,0.17416,4369854.0
1742457600000,0.17412,0.17609,0.17093,0.17181,8999161.0
1742472000000,0.17184,0.17419,0.16955,0.16961,21247792.0
1742486400000,0.16949,0.17027,0.1666,0.16924,15716180.0
1742500800000,0.1693,0.17005,0.16827,0.16934,5550150.0
1742515200000,0.16937,0.17146,0.16868,0.16933,8106830.0
1742529600000,0.16935,0.17065,0.16742,0.16837,5959392.0
1742544000000,0.1683,0.16909,0.16609,0.16735,4315759.0
1742558400000,0.16734,0.16807,0.16462,0.16535,17765414.0
1742572800000,0.16538,0.16906,0.16501,0.16831,7775921.0
1742587200000,0.16829,0.16968,0.16679,0.16718,7466706.0
1742601600000,0.16717,0.16897,0.16699,0.16865,8236368.0
1742616000000,0.16856,0.1695,0.16838,0.16888,1944065.0
1742630400000,0.16887,0.1697,0.16815,0.16872,4404650.0
1742644800000,0.16871,0.16896,0.16723,0.16803,3816223.0
1742659200000,0.1679,0.16957,0.16755,0.16893,3542162.0
1742673600000,0.16893,0.16926,0.16656,0.16728,5515341.0
1742688000000,0.16725,0.16884,0.16697,0.16856,5007350.0
1742702400000,0.16868,0.17025,0.16731,0.16963,21587614.0
1742716800000,0.16956,0.17212,0.16955,0.17092,5481082.0
1742731200000,0.17097,0.17228,0.17039,0.172,14149514.0
1742745600000,0.17195,0.17199,0.16974,0.17099,20810388.0
1742760000000,0.17099,0.17257,0.17008,0.17257,11330100.0
1742774400000,0.1726,0.17465,0.17063,0.17374,11918420.0
1742788800000,0.17379,0.17592,0.17379,0.17486,10988863.0
1742803200000,0.17486,0.17709,0.17476,0.17681,18328574.0
1742817600000,0.17685,0.18461,0.17538,0.18347,52913459.0
1742832000000,0.18346,0.18853,0.18049,0.18625,52399007.0
1742846400000,0.18631,0.18898,0.18193,0.18293,23554148.0
1742860800000,0.18293,0.18776,0.1814,0.18192,15824992.0
1742875200000,0.18189,0.18503,0.18093,0.1829,4541128.0
1742889600000,0.18293,0.18705,0.18255,0.18591,6334130.0
1742904000000,0.18589,0.19347,0.18448,0.1909,24980398.0
1742918400000,0.19071,0.19328,0.18872,0.19098,18699692.0
